t	x
2,5045	2,72213331
2,505	0,681727187
2,5055	0,955753659
2,506	0,476498644
2,5065	-0,211805654
2,507	0,987597497
2,5075	-2,047436786
2,508	0,951106683
2,5085	2,826593347
2,509	0,909290242
2,5095	0,543257454
2,51	0,5844414
2,5105	0,145709972
2,511	0,805136925
2,5115	-1,442308109
2,512	0,50510013
2,5125	2,534058078
2,513	0,115085505
2,5135	0,950987038
2,514	0,527024308
2,5145	-0,243941691
2,515	0,452969364
2,5155	-2,194494358
2,516	0,66861716
2,5165	3,07932741
2,517	0,14075
2,5175	0,794439702
2,518	0,513835947
2,5185	0,285763469
2,519	0,309327447
2,5195	-1,683327036
2,52	0,354642997
2,5205	2,629625157
2,521	0,463570603
2,5215	1,015065956
2,522	0,167803365
2,5225	-0,186002339
2,523	0,814039041
2,5235	-1,966207551
2,524	0,500187675
2,5245	2,705731116
2,525	0,008441479
2,5255	1,307562727
2,526	0,082771179
2,5265	0,470398112
2,527	0,209024541
2,5275	-1,561668878
2,528	0,273722189
2,5285	2,642596405
2,529	0,236275684
2,5295	0,986638306
2,53	0,857110843
2,5305	0,008298459
2,531	0,595156558
2,5315	-1,651029706
2,532	0,774410102
2,5325	2,541979732
2,533	0,53458343
2,5335	1,169753041
2,534	0,61343064
2,5345	-0,009619702
2,535	0,177293649
2,5355	-2,307754312
2,536	0,215157132
2,5365	2,702433334
2,537	0,002984539
2,5375	0,949168447
2,538	0,392021022
2,5385	-0,304485183
2,539	0,914634242
2,5395	-2,011376783
2,54	0,136946786
2,5405	2,887056728
2,541	0,479703345
2,5415	1,224945678
2,542	0,230827911
2,5425	0,306305526
2,543	0,64203778
2,5435	-1,529192392
2,544	0,797888034
2,5445	3,379207029
2,545	0,096777189
2,5455	1,24383779
2,546	0,873028225
2,5465	0,104101843
2,547	0,86693952
2,5475	-1,931871014
2,548	0,224040781
2,5485	2,763336387
2,549	0,662685161
2,5495	1,014765129
2,55	0,543814993
2,5505	-0,384269533
2,551	0,609396705
2,5515	-1,671527718
2,552	0,89756422
2,5525	2,66610357
2,553	0,701843915
2,5535	0,988969204
2,554	0,31331452
2,5545	0,521414548
2,555	0,46911152
2,5555	-1,935448771
2,556	0,609515486
2,5565	2,486292798
2,557	0,379345509
2,5575	1,332748318
2,558	0,812037489
2,5585	-0,053486276
2,559	0,739621695
2,5595	-1,48014654
2,56	0,952974938
2,5605	3,034391188
2,561	0,486148589
2,5615	0,802411689
2,562	0,365517383
2,5625	0,322099325
2,563	0,807743232
2,5635	-1,970690625
2,564	0,98387586
2,5645	3,29196739
2,565	0,034042133
2,5655	1,09974814
2,566	0,152779994
2,5665	-0,161164496
2,567	0,809723261
2,5675	-1,827036475
2,568	0,642301701
2,5685	2,952458802
2,569	0,085683305
2,5695	0,832711267
2,57	0,366590682
2,5705	-0,324899172
2,571	0,946145696
2,5715	-1,711538567
2,572	0,848758381
2,5725	3,200366373
2,573	0,782417576
2,5735	0,616859319
2,574	0,010509056
2,5745	-0,289468215
2,575	0,779755227
2,5755	-1,972036655
2,576	0,533273944
2,5765	3,196624987
2,577	0,326800411
2,5775	0,893115277
2,578	0,294761959
2,5785	-0,096760635
2,579	0,665791957
2,5795	-1,620934954
2,58	0,173471515
2,5805	2,726648296
2,581	0,931959935
2,5815	0,453269958
2,582	0,932928227
2,5825	0,207702883
2,583	0,789803885
2,5835	-2,280965436
2,584	0,827331873
2,5845	2,852445443
2,585	0,613719699
2,5855	0,968757284
2,586	0,75392527
2,5865	0,444562434
2,587	0,036602509
2,5875	-1,941010249
2,588	0,674207026
2,5885	3,2934088
2,589	0,255241939
2,5895	0,960825333
2,59	0,821290799
2,5905	0,257085322
2,591	0,426489525
2,5915	-2,145001904
2,592	0,601412637
2,5925	3,329545036
2,593	0,539921238
2,5935	0,717340898
2,594	0,515607992
2,5945	0,362230149
2,595	0,063815183
2,5955	-2,407504578
2,596	0,230737971
2,5965	3,345644136
2,597	0,030654035
2,5975	1,150723424
2,598	0,206006228
2,5985	-0,082306273
2,599	0,581389948
2,5995	-2,037403823
2,6	0,114797958
2,6005	2,854304483
2,601	0,44474087
2,6015	0,932408423
2,602	0,131304722
2,6025	0,189308188
2,603	0,860135695
2,6035	-1,850461602
2,604	0,716579455
2,6045	3,029306838
2,605	0,725480062
2,6055	1,150800049
2,606	0,585745338
2,6065	-0,345000071
2,607	0,735989479
2,6075	-2,321274303
2,608	0,90552293
2,6085	2,453102806
2,609	0,40201849
2,6095	1,096950741
2,61	0,249300156
2,6105	0,530271938
2,611	0,642129504
2,6115	-1,620863373
2,612	0,043753818
2,6125	3,407018662
2,613	0,541167836
2,6135	1,401990367
2,614	0,917349718
2,6145	0,507868086
2,615	0,516735147
2,6155	-1,518057906
2,616	0,403606525
2,6165	3,403037803
2,617	0,487495514
2,6175	0,744669557
2,618	0,72910403
2,6185	0,570584495
2,619	0,004207511
2,6195	-1,651544591
2,62	0,524427391
2,6205	2,736764432
2,621	0,147391243
2,6215	1,197152686
2,622	0,770411651
2,6225	-0,340330137
2,623	0,82996149
2,6235	-1,953702838
2,624	0,16535663
2,6245	2,429482364
2,625	0,040157654
2,6255	0,762851075
2,626	0,624737277
2,6265	0,117992735
2,627	0,184655384
2,6275	-1,793841243
2,628	0,535927963
2,6285	3,326328719
2,629	0,096871338
2,6295	0,593239711
2,63	0,955792904
2,6305	0,475751666
2,631	0,786053819
2,6315	-2,390931162
2,632	0,404291972
2,6325	3,042493594
2,633	0,593312477
2,6335	1,234437976
2,634	0,479127807
2,6345	-0,021864851
2,635	0,571019598
2,6355	-1,567727956
2,636	0,583922908
2,6365	3,045812356
2,637	0,570812707
2,6375	0,607708407
2,638	0,165075401
2,6385	-0,352848106
2,639	0,832572502
2,6395	-2,202489029
2,64	0,038465106
2,6405	2,90450618
2,641	0,707965936
2,6415	0,994920121
2,642	0,064908509
2,6425	0,461429397
2,643	0,530507917
2,6435	-2,24517274
2,644	0,577163834
2,6445	2,622027113
2,645	0,906683124
2,6455	1,390303369
2,646	0,104111141
2,6465	0,136276566
2,647	0,120740477
2,6475	-1,461497021
2,648	0,053254759
2,6485	2,541428761
2,649	0,782941304
2,6495	1,198915338
2,65	0,762262204
2,6505	0,178941397
2,651	0,945983844
2,6515	-1,596931278
2,652	0,227543892
2,6525	3,300717151
2,653	0,915420376
2,6535	0,623854723
2,654	0,641786375
2,6545	-0,060989863
2,655	0,470995828
2,6555	-1,491895346
2,656	0,40349092
2,6565	2,805397152
2,657	0,803411602
2,6575	0,898064341
2,658	0,043955521
2,6585	-0,22203389
2,659	0,21787537
2,6595	-1,965100925
2,66	0,768118452
2,6605	2,443603395
2,661	0,736597006
2,6615	1,201714845
2,662	0,730179217
2,6625	0,223556263
2,663	0,654705764
2,6635	-1,454347616
2,664	0,168666009
2,6645	3,3027503
2,665	0,559708377
2,6655	1,328811917
2,666	0,584014719
2,6665	-0,169862261
2,667	0,020115029
2,6675	-2,202864818
2,668	0,44826378
2,6685	2,786345028
2,669	0,935740766
2,6695	0,831435392
2,67	0,072853648
2,6705	0,524383246
2,671	0,877569723
2,6715	-2,012246051
2,672	0,110028905
2,6725	3,159211461
2,673	0,790576064
2,6735	0,469027285
2,674	0,441341138
2,6745	-0,260943882
2,675	0,463649783
2,6755	-2,09871986
2,676	0,26110247
2,6765	2,614020005
2,677	0,019795797
2,6775	1,281201816
2,678	0,714003166
2,6785	0,082087707
2,679	0,165484215
2,6795	-2,060167492
2,68	0,100698719
2,6805	3,385567081
2,681	0,631746682
2,6815	0,78213797
2,682	0,649665638
2,6825	-0,042560809
2,683	0,157520988
2,6835	-2,237922478
2,684	0,132788333
2,6845	3,218174101
2,685	0,124156863
2,6855	0,771279644
2,686	0,972092689
2,6865	0,430544921
2,687	0,632327498
2,6875	-1,855941535
2,688	0,688665353
2,6885	2,729826425
2,689	0,309063882
2,6895	0,618657394
2,69	0,613388012
2,6905	0,23895147
2,691	0,048544724
2,6915	-2,40989577
2,692	0,195990012
2,6925	2,582951449
2,693	0,028407608
2,6935	1,205472623
2,694	0,51234063
2,6945	-0,311841064
2,695	0,967733447
2,6955	-1,56019522
2,696	0,112834528
2,6965	2,448976631
2,697	0,073688802
2,6975	0,910624534
2,698	0,035887666
2,6985	0,334228463
2,699	0,920491656
2,6995	-1,582988575
2,7	0,8266575
2,7005	2,738734691
2,701	0,203050622
2,7015	0,972483602
2,702	0,875920502
2,7025	0,417414902
2,703	0,999074425
2,7035	-1,575532135
2,704	0,752656954
2,7045	2,85624921
2,705	0,009221792
2,7055	0,420939092
2,706	0,845824431
2,7065	-0,108728265
2,707	0,723358103
2,7075	-2,29262247
2,708	0,610247412
2,7085	2,867669955
2,709	0,639154784
2,7095	1,39840098
2,71	0,466886887
2,7105	0,535365379
2,711	0,838036646
2,7115	-2,208968278
2,712	0,387139108
2,7125	2,426042799
2,713	0,260551416
2,7135	0,447475665
2,714	0,755989743
2,7145	0,146711479
2,715	0,155090354
2,7155	-2,022175981
2,716	0,108093016
2,7165	2,664548628
2,717	0,202992815
2,7175	0,82994771
2,718	0,399433774
2,7185	-0,006122585
2,719	0,878496966
2,7195	-1,502592707
2,72	0,102188184
2,7205	2,837744421
2,721	0,45911196
2,7215	0,620522294
2,722	0,887258065
2,7225	0,196800106
2,723	0,375849005
2,7235	-2,336802568
2,724	0,419238462
2,7245	3,223204726
2,725	0,929977499
2,7255	0,416054523
2,726	0,429207592
2,7265	-0,335910079
2,727	0,33838101
2,7275	-1,581546716
2,728	0,885926049
2,7285	2,464530982
2,729	0,926133334
2,7295	1,232407927
2,73	0,411127165
2,7305	0,304355233
2,731	0,896041302
2,7315	-1,898732489
2,732	0,104197221
2,7325	3,009765146
2,733	0,034426358
2,7335	1,042566752
2,734	0,335360075
2,7345	-0,399162192
2,735	0,497498149
2,7355	-1,939664633
2,736	0,457119929
2,7365	2,792509927
2,737	0,661827845
2,7375	0,963350857
2,738	0,914466179
2,7385	-0,010344321
2,739	0,793057822
2,7395	-1,64660623
2,74	0,329363332
2,7405	3,019749973
2,741	0,707896132
2,7415	0,964701459
2,742	0,451794163
2,7425	-0,215213802
2,743	0,824293807
2,7435	-2,086353627
2,744	0,512483683
2,7445	2,98436211
2,745	0,847533938
2,7455	1,276697507
2,746	0,123855638
2,7465	0,436749987
2,747	0,312415863
2,7475	-1,888328863
2,748	0,296766451
2,7485	3,322747492
2,749	0,415748894
2,7495	1,014158362
2,75	0,817392565
2,7505	0,018522563
2,751	0,508095189
2,7515	-2,159391151
2,752	0,287765155
2,7525	2,687514067
2,753	0,413186192
2,7535	1,224959945
2,754	0,915537543
2,7545	0,090268162
2,755	0,845653239
2,7555	-1,974289877
2,756	0,719654508
2,7565	3,342000971
2,757	0,157610101
2,7575	1,160225326
2,758	0,640582719
2,7585	0,209280724
2,759	0,345580589
2,7595	-1,487129337
2,76	0,013607338
2,7605	2,555150256
2,761	0,674936265
2,7615	0,851170118
2,762	0,145377015
2,7625	-0,0134114
2,763	0,340427591
2,7635	-1,72525881
2,764	0,134569004
2,7645	2,995388913
2,765	0,880281273
2,7655	0,738067504
2,766	0,601637478
2,7665	0,262010306
2,767	0,345184665
2,7675	-1,905779697
2,768	0,970332858
2,7685	2,461999978
2,769	0,951229965
2,7695	1,229587287
2,77	0,361883742
2,7705	0,563901365
2,771	0,258115784
2,7715	-2,183753728
2,772	0,440085
2,7725	3,21302631
2,773	0,857997465
2,7735	1,059781857
2,774	0,061110948
2,7745	0,255867101
2,775	0,198592432
2,7755	-2,391768386
2,776	0,175359255
2,7765	2,741938449
2,777	0,382474251
2,7775	1,379766648
2,778	0,685205223
2,7785	0,207196342
2,779	0,320143449
2,7795	-2,266344587
2,78	0,50277381
2,7805	2,58177981
2,781	0,865604978
2,7815	0,485046114
2,782	0,763185395
2,7825	0,384580815
2,783	0,224089606
2,7835	-1,899228411
2,784	0,114905651
2,7845	2,487616637
2,785	0,606700525
2,7855	0,881037196
2,786	0,269492595
2,7865	-0,297115099
2,787	0,151452373
2,7875	-1,966750935
2,788	0,24987523
2,7885	2,919493829
2,789	0,097519855
2,7895	0,527861561
2,79	0,995537081
2,7905	0,315859776
2,791	0,517228029
2,7915	-2,162182635
2,792	0,448521166
2,7925	3,116898742
2,793	0,790321916
2,7935	1,378763997
2,794	0,060500117
2,7945	-0,33510141
2,795	0,097499059
2,7955	-1,491951245
2,796	0,072137022
2,7965	2,757934232
2,797	0,471245265
2,7975	0,851088228
2,798	0,431837772
2,7985	0,334913157
2,799	0,988091842
2,7995	-1,627131623
2,8	0,188453673
2,8005	2,739520889
2,801	0,818313804
2,8015	1,151987056
2,802	0,146260235
2,8025	0,226185441
2,803	0,421422556
2,8035	-1,617641108
2,804	0,155491676
2,8045	3,021069341
2,805	0,306130608
2,8055	1,063147566
2,806	0,912353871
2,8065	0,136110376
2,807	0,280893024
2,8075	-1,887780269
2,808	0,86722492
2,8085	3,145104012
2,809	0,954145563
2,8095	0,578252143
2,81	0,746899482
2,8105	0,075965516
2,811	0,561845942
2,8115	-2,398784545
2,812	0,438951787
2,8125	2,482204885
2,813	0,942233222
2,8135	1,29599322
2,814	0,952849387
2,8145	0,371217768
2,815	0,663825223
2,8155	-2,222958307
2,816	0,43695164
2,8165	2,953267011
2,817	0,760116907
2,8175	1,063109238
2,818	0,495277236
2,8185	0,482277325
2,819	0,085892699
2,8195	-1,836477462
2,82	0,125460998
2,8205	2,448256233
2,821	0,263333105
2,8215	0,70010558
2,822	0,397776771
2,8225	0,40588377
2,823	0,818172588
2,8235	-1,635850006
2,824	0,577981763
2,8245	3,23062857
2,825	0,719004408
2,8255	0,959286237
2,826	0,50229563
2,8265	0,392258986
2,827	0,011408389
2,8275	-2,22436435
2,828	0,025681412
2,8285	2,850207219
2,829	0,53096527
2,8295	1,016313478
2,83	0,584517059
2,8305	-0,354035107
2,831	0,124486494
2,8315	-1,472581215
2,832	0,580517558
2,8325	2,681687088
2,833	0,819402748
2,8335	0,961545914
2,834	0,0632142
2,8345	0,039449084
2,835	0,476948974
2,8355	-2,222716113
2,836	0,567822327
2,8365	2,538828144
2,837	0,769679317
2,8375	1,058746337
2,838	0,828437493
2,8385	-0,1064881
2,839	0,661195333
2,8395	-2,365851309
2,84	0,779576879
2,8405	2,450851816
2,841	0,180558945
2,8415	1,318039835
2,842	0,15240817
2,8425	0,581671959
2,843	0,979635705
2,8435	-1,723112847
2,844	0,618966273
2,8445	2,670729758
2,845	0,044039123
2,8455	0,440515983
2,846	0,636223249
2,8465	0,223470556
2,847	0,210869365
2,8475	-1,584388844
2,848	0,963332593
2,8485	2,948771224
2,849	0,553479077
2,8495	0,527605641
2,85	0,277791054
2,8505	0,062675806
2,851	0,430181604
2,8515	-1,67582063
2,852	0,373679375
2,8525	2,654234382
2,853	0,600913396
2,8535	1,028367341
2,854	0,8079924
2,8545	0,336805471
2,855	0,56240298
2,8555	-2,186311947
2,856	0,38254936
2,8565	3,243943137
2,857	0,840013487
2,8575	1,015403041
2,858	0,315913755
2,8585	0,415976465
2,859	0,142744856
2,8595	-1,429227987
2,86	0,177655572
2,8605	2,55655518
2,861	0,678684361
2,8615	0,646012863
2,862	0,436788231
2,8625	0,307572489
2,863	0,422972338
2,8635	-1,515379006
2,864	0,808141572
2,8645	2,664315795
2,865	0,937972953
2,8655	1,229140583
2,866	0,609145324
2,8665	-0,205538781
2,867	0,94387217
2,8675	-2,208382308
2,868	0,630090269
2,8685	3,358306053
2,869	0,12655666
2,8695	1,166310664
2,87	0,16174223
2,8705	0,47914602
2,871	0,247559547
2,8715	-1,702563313
2,872	0,915793781
2,8725	2,643308961
2,873	0,13411545
2,8735	0,529500091
2,874	0,308402222
2,8745	0,035862412
2,875	0,323526329
2,8755	-2,333124655
2,876	0,307547549
2,8765	3,002639564
2,877	0,934369248
2,8775	1,32762805
2,878	0,356773163
2,8785	0,321646453
2,879	0,462517656
2,8795	-1,894994042
2,88	0,006079849
2,8805	2,79624205
2,881	0,624634141
2,8815	1,05581191
2,882	0,365622158
2,8825	0,490063268
2,883	0,225385549
2,8835	-1,619744901
2,884	0,890441123
2,8845	3,186551882
2,885	0,460347288
2,8855	0,699202302
2,886	0,90663788
2,8865	-0,385900028
2,887	0,108150446
2,8875	-2,116327316
2,888	0,105134596
2,8885	3,349788148
2,889	0,512303319
2,8895	0,437925408
2,89	0,631455242
2,8905	-0,405117588
2,891	0,115166446
2,8915	-2,27384779
2,892	0,707226717
2,8925	3,184433406
2,893	0,419956528
2,8935	0,553106381
2,894	0,309775168
2,8945	-0,356751172
2,895	0,162646825
2,8955	-2,181930129
2,896	0,538741638
2,8965	2,682922205
2,897	0,238808028
2,8975	1,264345976
2,898	0,512803472
2,8985	0,490290583
2,899	0,008590447
2,8995	-1,980142083
2,9	0,787351643
2,9005	2,801000343
2,901	0,037949234
2,9015	0,807424967
2,902	0,098071565
2,9025	-0,287366096
2,903	0,142579582
2,9035	-1,806974448
2,904	0,369086015
2,9045	3,260187539
2,905	0,159026478
2,9055	0,762101192
2,906	0,018699705
2,9065	0,017711358
2,907	0,81843563
2,9075	-1,507285356
2,908	0,355139593
2,9085	2,766718621
2,909	0,239008561
2,9095	0,786068494
2,91	0,276824867
2,9105	0,039773403
2,911	0,910669174
2,9115	-1,870251098
2,912	0,137933191
2,9125	2,610843586
2,913	0,219539911
2,9135	0,466794807
2,914	0,22827973
2,9145	0,078067299
2,915	0,201710425
2,9155	-2,221202842
2,916	0,759274542
2,9165	2,994972679
2,917	0,769055123
2,9175	1,087444929
2,918	0,606354551
2,9185	0,423589488
2,919	0,968016775
2,9195	-2,102668273
2,92	0,567328099
2,9205	2,684583595
2,921	0,711691563
2,9215	0,536109353
2,922	0,879234644
2,9225	0,067721954
2,923	0,332566926
2,9235	-1,637745998
2,924	0,096378142
2,9245	2,926451299
2,925	0,296285505
2,9255	0,63781164
2,926	0,365384156
2,9265	0,036748309
2,927	0,682884369
2,9275	-1,580407387
2,928	0,170571689
2,9285	2,6119514
2,929	0,93416977
2,9295	0,960120827
2,93	0,327635376
2,9305	0,504265822
2,931	0,100665486
2,9315	-1,762076856
2,932	0,991112624
2,9325	3,250371863
2,933	0,068065812
2,9335	0,522659292
2,934	0,097421245
2,9345	0,073050659
2,935	0,621190875
2,9355	-1,932927493
2,936	0,461783424
2,9365	3,398172366
2,937	0,293936551
2,9375	1,163873784
2,938	0,981204407
2,9385	-0,17729051
2,939	0,728120061
2,9395	-1,917582497
2,94	0,316288737
2,9405	2,802063231
2,941	0,478439444
2,9415	0,996268084
2,942	0,011984799
2,9425	0,170860272
2,943	0,015468497
2,9435	-1,46215247
2,944	0,432535323
2,9445	3,063237738
2,945	0,608773276
2,9455	0,892518895
2,946	0,884375877
2,9465	0,407680756
2,947	0,311898897
2,9475	-2,324782057
2,948	0,771252709
2,9485	2,803407423
2,949	0,306213894
2,9495	0,428422578
2,95	0,249547907
2,9505	-0,324840976
2,951	0,027123384
2,9515	-1,752911871
2,952	0,795358552
2,9525	2,890552944
2,953	0,634590659
2,9535	0,660911717
2,954	0,729826136
2,9545	0,243267417
2,955	0,913328226
2,9555	-1,863999877
2,956	0,92686205
2,9565	3,079145635
2,957	0,308804261
2,9575	1,245382704
2,958	0,634378047
2,9585	-0,359841618
2,959	0,269063748
2,9595	-1,985828147
2,96	0,814549148
2,9605	2,724026957
2,961	0,416912756
2,9615	0,422872535
2,962	0,014338489
2,9625	0,432606394
2,963	0,728186018
2,9635	-1,673698799
2,964	0,480583875
2,9645	2,827605145
2,965	0,267203788
2,9655	1,026468879
2,966	0,746361464
2,9665	0,320846796
2,967	0,336311583
2,9675	-2,265001976
2,968	0,369302328
2,9685	2,429866412
2,969	0,162313891
2,9695	1,265178117
2,97	0,967041694
2,9705	0,50572324
2,971	0,692105287
2,9715	-2,247572421
2,972	0,357685073
2,9725	2,739364062
2,973	0,530123997
2,9735	0,823393312
2,974	0,485618368
2,9745	0,480286947
2,975	0,290136207
2,9755	-1,651643432
2,976	0,081231651
2,9765	2,51929178
2,977	0,809895077
2,9775	1,368596203
2,978	0,484116407
2,9785	0,468368832
2,979	0,814512628
2,9795	-2,250894031
2,98	0,919332328
2,9805	2,684595719
2,981	0,549281854
2,9815	0,527366028
2,982	0,605768851
2,9825	0,579662567
2,983	0,507124742
2,9835	-2,155170942
2,984	0,906668544
2,9845	2,654193217
2,985	0,331242029
2,9855	0,784063622
2,986	0,579296027
2,9865	0,385513701
2,987	0,6743176
2,9875	-1,960096334
2,988	0,242973789
2,9885	2,897338119
2,989	0,048611319
2,9895	1,137929775
2,99	0,26266952
2,9905	-0,177775186
2,991	0,486134978
2,9915	-2,145477666
2,992	0,27154987
2,9925	2,794829931
2,993	0,401385497
2,9935	0,615830913
2,994	0,284064063
2,9945	0,359922086
2,995	0,612099781
2,9955	-2,140288886
2,996	0,613970081
2,9965	3,385875443
2,997	0,73347783
2,9975	1,217202032
2,998	0,865863154
2,9985	0,403804862
2,999	0,482337657
2,9995	-1,814956499
3	0,37365127
3,0005	2,415939412
3,001	0,752047582
3,0015	0,736890367
3,002	0,141660508
3,0025	-0,093737692
3,003	0,611957224
3,0035	-2,337207248
3,004	0,632560305
3,0045	2,746778099
3,005	0,148624279
3,0055	1,011671345
3,006	0,418419093
3,0065	-0,113964788
3,007	0,34860739
3,0075	-1,686568419
3,008	0,336583601
3,0085	3,257743638
3,009	0,040162405
3,0095	1,096384935
3,01	0,837327406
3,0105	0,251735409
3,011	0,543012265
3,0115	-1,450763822
3,012	0,3476382
3,0125	3,315813707
3,013	0,051165953
3,0135	1,012177066
3,014	0,313026792
3,0145	0,235123945
3,015	0,521237678
3,0155	-2,050010897
3,016	0,120910727
3,0165	3,057428503
3,017	0,496957317
3,0175	0,815246495
3,018	0,736584966
3,0185	0,2001531
3,019	0,04898208
3,0195	-1,568167648
3,02	0,20190859
3,0205	3,374048644
3,021	0,615533249
3,0215	0,795187907
3,022	0,678814559
3,0225	0,124439602
3,023	0,773695193
3,0235	-2,032373298
3,024	0,142355389
3,0245	3,252997937
3,025	0,889057074
3,0255	0,928969836
3,026	0,489382037
3,0265	-0,182575673
3,027	0,687053671
3,0275	-1,612656842
3,028	0,090174383
3,0285	2,589144183
3,029	0,866313327
3,0295	1,403418403
3,03	0,69172463
3,0305	-0,219516078
3,031	0,686101557
3,0315	-2,022094133
3,032	0,577754528
3,0325	3,301859113
3,033	0,61600751
3,0335	1,043360081
3,034	0,14102538
3,0345	-0,042175084
3,035	0,624880334
3,0355	-2,384235562
3,036	0,988931218
3,0365	3,01692733
3,037	0,470212163
3,0375	0,812232525
3,038	0,365567676
3,0385	0,200806451
3,039	0,809477799
3,0395	-2,399017768
3,04	0,952895425
3,0405	2,745134374
3,041	0,672100386
3,0415	0,842415536
3,042	0,872360716
3,0425	0,081873481
3,043	0,364395964
3,0435	-2,129960927
3,044	0,727671428
3,0445	2,908967585
3,045	0,813061795
3,0455	1,009902258
3,046	0,607719333
3,0465	-0,283532979
3,047	0,092473961
3,0475	-2,066332441
3,048	0,149895712
3,0485	3,159245628
3,049	0,933909376
3,0495	1,103710546
3,05	0,69928845
3,0505	0,193203338
3,051	0,880268901
3,0515	-1,632132918
3,052	0,901761577
3,0525	3,106606958
3,053	0,254760881
3,0535	0,646997173
3,054	0,334470962
3,0545	0,486894756
3,055	0,303651658
3,0555	-2,386436709
3,056	0,768560691
3,0565	2,551727553
3,057	0,322240451
3,0575	1,095359319
3,058	0,440131217
3,0585	0,527303762
3,059	0,01238449
3,0595	-1,666660847
3,06	0,786321626
3,0605	2,963061684
3,061	0,39019837
3,0615	0,729026389
3,062	0,528105629
3,0625	0,475900613
3,063	0,75787425
3,0635	-1,712678197
3,064	0,813036486
3,0645	3,002765818
3,065	0,509057201
3,0655	0,832857884
3,066	0,397992846
3,0665	-0,27033277
3,067	0,713937503
3,0675	-2,028496705
3,068	0,442853865
3,0685	2,434466792
3,069	0,084904703
3,0695	0,912687017
3,07	0,135948206
3,0705	0,361494218
3,071	0,915601183
3,0715	-1,806022026
3,072	0,614188893
3,0725	2,849939454
3,073	0,988556566
3,0735	1,077934176
3,074	0,699291118
3,0745	-0,324318762
3,075	0,325334906
3,0755	-2,299232078
3,076	0,375838229
3,0765	3,015103041
3,077	0,894626079
3,0775	0,530930019
3,078	0,826007168
3,0785	0,193594787
3,079	0,658159777
3,0795	-2,407440719
3,08	0,533306745
3,0805	2,726692888
3,081	0,669125534
3,0815	1,230591609
3,082	0,769944478
3,0825	0,19964194
3,083	0,271944946
3,0835	-1,992541623
3,084	0,30387778
3,0845	3,27651643
3,085	0,261902514
3,0855	0,524024064
3,086	0,747966244
3,0865	0,161500692
3,087	0,36329254
3,0875	-1,920833361
3,088	0,750347231
3,0885	2,582136044
3,089	0,791356679
3,0895	1,037001881
3,09	0,699122474
3,0905	0,389442959
3,091	0,604820725
3,0915	-1,858910132
3,092	0,131362111
3,0925	3,312772823
3,093	0,432251802
3,0935	0,518158877
3,094	0,228114073
3,0945	0,211539354
3,095	0,369621955
3,0955	-2,215878823
3,096	0,555737345
3,0965	3,382396819
3,097	0,555973248
3,0975	1,261705131
3,098	0,203435794
3,0985	0,575197463
3,099	0,249948045
3,0995	-1,892800916
3,1	0,219068031
3,1005	3,07109392
3,101	0,30600534
3,1015	1,409822996
3,102	0,147202273
3,1025	0,132435773
3,103	0,46851848
3,1035	-1,46141688
3,104	0,416843004
3,1045	2,94963726
3,105	0,231526694
3,1055	1,188263121
3,106	0,435568994
3,1065	-0,386200532
3,107	0,47848398
3,1075	-1,893012106
3,108	0,201368834
3,1085	3,142969384
3,109	0,577175505
3,1095	0,814636989
3,11	0,187752855
3,1105	0,205763489
3,111	0,213406561
3,1115	-2,353857089
3,112	0,957239562
3,1125	2,703672149
3,113	0,21959669
3,1135	0,849063706
3,114	0,859323979
3,1145	-0,391267779
3,115	0,455553331
3,1155	-1,798903222
3,116	0,633849731
3,1165	3,17488866
3,117	0,067516848
3,1175	0,996632172
3,118	0,726407023
3,1185	-0,356270726
3,119	0,424074018
3,1195	-2,064813748
3,12	0,556816439
3,1205	3,130389561
3,121	0,899614591
3,1215	0,743751988
3,122	0,032202894
3,1225	0,349407194
3,123	0,381247596
3,1235	-1,737459298
3,124	0,399149642
3,1245	2,97261409
3,125	0,481964917
3,1255	0,765478477
3,126	0,40582153
3,1265	0,160311534
3,127	0,509120606
3,1275	-1,57791487
3,128	0,992189812
3,1285	3,324703004
3,129	0,720323379
3,1295	1,234517644
3,13	0,413171634
3,1305	0,376702756
3,131	0,826826066
3,1315	-1,714630844
3,132	0,473663524
3,1325	2,464512308
3,133	0,468286154
3,1335	0,763780707
3,134	0,079502237
3,1345	0,423820288
3,135	0,468482668
3,1355	-1,776270413
3,136	0,871167945
3,1365	2,523392957
3,137	0,715489266
3,1375	0,838216507
3,138	0,847254537
3,1385	0,010314579
3,139	0,654543624
3,1395	-1,542019891
3,14	0,448917536
3,1405	3,311067871
3,141	0,101378271
3,1415	0,596423459
3,142	0,134749347
3,1425	-0,331224112
3,143	0,868196646
3,1435	-1,939930677
3,144	0,332808644
3,1445	2,983939847
3,145	0,454644752
3,1455	1,049087772
3,146	0,937625659
3,1465	0,026526659
3,147	0,025785802
3,1475	-1,77868645
3,148	0,542747471
3,1485	2,609166815
3,149	0,610009958
3,1495	1,324401767
3,15	0,234005808
3,1505	0,242710103
3,151	0,76481466
3,1515	-1,788984733
3,152	0,069516864
3,1525	3,04543141
3,153	0,990912655
3,1535	0,599044057
3,154	0,477983756
3,1545	-0,157348544
3,155	0,704065614
3,1555	-1,44773448
3,156	0,773982965
3,1565	2,691324662
3,157	0,639577255
3,1575	1,150019535
3,158	0,400930562
3,1585	0,396008002
3,159	0,777530896
3,1595	-1,732346652
3,16	0,029219411
