t;x
2,4405;2,141911006
2,441;0,650986797
2,4415;-0,749598542
2,442;-1,061220199
2,4425;-0,879132297
2,443;0,398440118
2,4435;2,084671224
2,444;2,440534472
2,4445;1,547087507
2,445;0,439203748
2,4455;-0,86657082
2,446;-1,604863624
2,4465;-1,015941568
2,447;0,751348651
2,4475;1,936563908
2,448;2,490433034
2,4485;1,502892497
2,449;0,250851633
2,4495;-0,96665454
2,45;-1,362039104
2,4505;-0,704768271
2,451;0,992619809
2,4515;2,346408432
2,452;2,092229496
2,4525;2,367753535
2,453;0,162795659
2,4535;-0,443758475
2,454;-1,402993335
2,4545;-1,173986443
2,455;0,070295161
2,4555;1,714254777
2,456;2,813544824
2,4565;1,490923437
2,457;0,354473095
2,4575;-1,282202688
2,458;-1,84182037
2,4585;-1,352066511
2,459;0,701843479
2,4595;1,500695259
2,46;2,61678724
2,4605;1,587985146
2,461;0,651401065
2,4615;-0,915517156
2,462;-1,715489311
2,4625;-0,583653824
2,463;0,818359882
2,4635;2,352382966
2,464;2,000326096
2,4645;2,054602787
2,465;0,007355693
2,4655;-1,307792456
2,466;-1,893205587
2,4665;-1,047104519
2,467;0,239607701
2,4675;1,760353764
2,468;2,249619835
2,4685;1,801277877
2,469;0,42103837
2,4695;-0,774136273
2,47;-1,212447027
2,4705;-1,144219139
2,471;0,843982361
2,4715;2,154681943
2,472;2,826101949
2,4725;1,59640581
2,473;0,065436183
2,4735;-0,8038633
2,474;-1,298447191
2,4745;-1,30259585
2,475;0,095823732
2,4755;2,012047335
2,476;2,81223261
2,4765;2,228791736
2,477;0,089436965
2,4775;-0,682934857
2,478;-1,096143424
2,4785;-0,961981775
2,479;0,070687676
2,4795;1,655491717
2,48;2,73186506
2,4805;1,454705178
2,481;0,424522763
2,4815;-0,873998475
2,482;-1,046172162
2,4825;-1,20530782
2,483;0,116332096
2,4835;2,06043363
2,484;2,10841109
2,4845;2,397710487
2,485;0,248344038
2,4855;-0,807857842
2,486;-1,183304727
2,4865;-0,58415935
2,487;0,489039332
2,4875;2,174941818
2,488;2,915107935
2,4885;2,315188519
2,489;0,21423751
2,4895;-0,867152456
2,49;-1,215290519
2,4905;-1,219772468
2,491;0,746889152
2,4915;1,889771787
2,492;2,583258581
2,4925;1,674761644
2,493;0,08482246
2,4935;-1,116080711
2,494;-1,082870641
2,4945;-0,94369537
2,495;0,269467553
2,4955;2,177184039
2,496;2,772172105
2,4965;1,435513186
2,497;0,879986192
2,4975;-0,616043378
2,498;-1,675834761
2,4985;-0,745169146
2,499;0,296293863
2,4995;2,344165606
2,5;2,281960435
2,5005;1,583093534
2,501;0,745166604
2,5015;-0,937079211
2,502;-1,346555459
2,5025;-0,447637629
2,503;0,313027488
2,5035;1,49065302
2,504;2,791415147
2,5045;1,779597542
2,505;0,585099389
2,5055;-1,230876856
2,506;-1,923081058
2,5065;-1,260550796
2,507;0,82687599
2,5075;1,715170305
2,508;2,38388449
2,5085;2,06496251
2,509;0,817370524
2,5095;-0,647947343
2,51;-1,625824442
2,5105;-1,224351085
2,511;0,646501755
2,5115;1,417818867
2,512;2,282887905
2,5125;2,052814157
2,513;0,59207458
2,5135;-1,088924358
2,514;-1,011048749
2,5145;-1,290977716
2,515;0,735876986
2,5155;1,570830582
2,516;2,434647411
2,5165;2,24645678
2,517;0,359909561
2,5175;-1,337975515
2,518;-1,443074454
2,5185;-1,140283338
2,519;0,132054679
2,5195;2,113868411
2,52;2,485904908
2,5205;1,596929813
2,521;0,101214538
2,5215;-1,212629235
2,522;-1,865253989
2,5225;-1,090424408
2,523;0,950545048
2,5235;1,946344123
2,524;2,24768571
2,5245;1,851489816
2,525;0,669087783
2,5255;-0,866517851
2,526;-1,390945506
2,5265;-0,551078802
2,527;0,38069595
2,5275;2,163169178
2,528;2,156696798
2,5285;1,47233738
2,529;0,339706962
2,5295;-0,597037147
2,53;-1,62245233
2,5305;-0,44160863
2,531;0,605318591
2,5315;1,752449728
2,532;2,927983722
2,5325;2,312638257
2,533;0,850706461
2,5335;-1,157421645
2,534;-1,714504499
2,5345;-0,634266652
2,535;0,701395228
2,5355;1,906725339
2,536;2,967667748
2,5365;1,890375057
2,537;0,994905517
2,5375;-0,923634941
2,538;-1,496546604
2,5385;-0,645440686
2,539;0,388084482
2,5395;1,867472822
2,54;2,132853968
2,5405;2,172719891
2,541;0,565236934
2,5415;-0,765576963
2,542;-1,201941937
2,5425;-1,193765319
2,543;0,857890771
2,5435;2,318942482
2,544;2,292019885
2,5445;2,140083321
2,545;0,339445804
2,5455;-1,141532336
2,546;-1,82972541
2,5465;-0,750195337
2,547;0,535851658
2,5475;2,243322981
2,548;2,267362081
2,5485;1,590369343
2,549;0,431186366
2,5495;-0,938558525
2,55;-1,214779092
2,5505;-1,283561965
2,551;0,051355733
2,5515;2,041720039
2,552;2,029087552
2,5525;1,550408172
2,553;0,694555599
2,5535;-0,898534605
2,554;-1,45741758
2,5545;-0,605730053
2,555;0,79368603
2,5555;1,916080649
2,556;2,276632058
2,5565;1,533878503
2,557;0,88659776
2,5575;-0,443924571
2,558;-1,057473687
2,5585;-0,77608543
2,559;0,090590152
2,5595;1,488921677
2,56;2,182450936
2,5605;1,445901224
2,561;0,724936308
2,5615;-1,270054752
2,562;-1,364073183
2,5625;-0,624366004
2,563;0,566253127
2,5635;1,791627486
2,564;2,821586116
2,5645;1,719094392
2,565;0,319373098
2,5655;-0,629233671
2,566;-1,496263563
2,5665;-1,15321683
2,567;0,732475524
2,5675;1,577163527
2,568;2,921075222
2,5685;1,636437025
2,569;0,083608717
2,5695;-1,340512009
2,57;-1,230448342
2,5705;-0,596536536
2,571;0,740425535
2,5715;2,17246235
2,572;2,96119498
2,5725;1,880638524
2,573;0,786996488
2,5735;-0,991645479
2,574;-1,056270042
2,5745;-1,412899164
2,575;0,981267907
2,5755;1,984407745
2,576;2,346470554
2,5765;1,971716615
2,577;0,299784703
2,5775;-1,25514074
2,578;-1,334743714
2,5785;-0,730010779
2,579;0,792409362
2,5795;1,762838
2,58;2,250074733
2,5805;1,759216948
2,581;0,328632593
2,5815;-0,486728029
2,582;-1,243927568
2,5825;-1,125974929
2,583;0,606179876
2,5835;2,180242927
2,584;2,846152344
2,5845;2,316194754
2,585;0,595707148
2,5855;-1,345677418
2,586;-1,781956625
2,5865;-0,544805071
2,587;0,414217854
2,5875;2,075422714
2,588;2,78348484
2,5885;1,66209957
2,589;0,554425289
2,5895;-1,184628167
2,59;-1,993087236
2,5905;-0,647574165
2,591;0,02183325
2,5915;1,807316997
2,592;2,252540156
2,5925;1,618430484
2,593;0,662279467
2,5935;-0,499471482
2,594;-1,993097452
2,5945;-0,667790362
2,595;0,799670794
2,5955;2,322012503
2,596;2,974573935
2,5965;1,534077054
2,597;0,518969763
2,5975;-0,592238751
2,598;-1,362977201
2,5985;-0,460303185
2,599;0,946926373
2,5995;2,380818808
2,6;2,067344188
2,6005;1,851748356
2,601;0,320839943
2,6015;-1,280161504
2,602;-1,86541485
2,6025;-0,608265902
2,603;0,524764264
2,6035;2,358470533
2,604;2,988340077
2,6045;1,824107742
2,605;0,371187877
2,6055;-1,18735947
2,606;-1,553969041
2,6065;-1,147992125
2,607;0,459096394
2,6075;1,84711889
2,608;2,259623434
2,6085;1,547928071
2,609;0,419228419
2,6095;-0,907353051
2,61;-1,675675445
2,6105;-0,729524762
2,611;0,443093511
2,6115;1,849876642
2,612;2,793023516
2,6125;2,229769932
2,613;0,752112654
2,6135;-0,624957621
2,614;-1,498732547
2,6145;-0,85903164
2,615;0,630749738
2,6155;1,512202727
2,616;2,245676182
2,6165;2,029938705
2,617;0,304959958
2,6175;-0,64724596
2,618;-1,732770908
2,6185;-1,374707258
2,619;0,296561778
2,6195;1,970578537
2,62;2,969074471
2,6205;2,103338274
2,621;0,717881398
2,6215;-0,855184443
2,622;-1,466645792
2,6225;-0,53848956
2,623;0,393098593
2,6235;1,8722805
2,624;2,208245205
2,6245;2,171486725
2,625;0,546692028
2,6255;-1,056825369
2,626;-1,29900221
2,6265;-1,304991066
2,627;0,006610766
2,6275;2,011515642
2,628;2,659176067
2,6285;1,994219993
2,629;0,90995161
2,6295;-0,77820741
2,63;-1,474438749
2,6305;-1,154590482
2,631;0,051170867
2,6315;2,146163692
2,632;2,164291391
2,6325;1,694610568
2,633;0,259427448
2,6335;-0,867117603
2,634;-1,458731533
2,6345;-0,626100378
2,635;0,869605555
2,6355;2,201754093
2,636;2,969427856
2,6365;1,594681672
2,637;0,930598963
2,6375;-1,369061686
2,638;-1,759354115
2,6385;-1,405358532
2,639;0,671593534
2,6395;2,319026792
2,64;2,572416312
2,6405;1,569674853
2,641;0,502367434
2,6415;-0,846480684
2,642;-1,811728224
2,6425;-1,090017099
2,643;0,716037343
2,6435;1,967142271
2,644;2,14228174
2,6445;1,794577122
2,645;0,396569245
2,6455;-0,837471867
2,646;-1,980598497
2,6465;-0,836633501
2,647;0,932196093
2,6475;1,521086343
2,648;2,732149759
2,6485;2,384736349
2,649;0,608885539
2,6495;-0,69454795
2,65;-1,697247674
2,6505;-0,955191168
2,651;0,048028613
2,6515;1,799565668
2,652;2,36171638
2,6525;1,701797618
2,653;0,816712736
2,6535;-0,963685468
2,654;-1,19336748
2,6545;-0,624040627
2,655;0,282957873
2,6555;1,482522801
2,656;2,054930728
2,6565;2,051736202
2,657;0,424285581
2,6575;-0,508682214
2,658;-1,582679116
2,6585;-1,260155235
2,659;0,539999264
2,6595;2,35130493
2,66;2,660955065
2,6605;1,808871004
2,661;0,258990542
2,6615;-0,566301402
2,662;-1,054943925
2,6625;-1,037213725
2,663;0,067280185
2,6635;1,595795331
2,664;2,575747615
2,6645;1,600098594
2,665;0,291448356
2,6655;-0,952549455
2,666;-1,653022559
2,6665;-1,096047846
2,667;0,45991458
2,6675;1,650108482
2,668;2,027752038
2,6685;2,072667018
2,669;0,158803563
2,6695;-0,611550962
2,67;-1,591420228
2,6705;-1,086821683
2,671;0,746014729
2,6715;2,160565483
2,672;2,173954964
2,6725;1,531758364
2,673;0,174037524
2,6735;-0,786804398
2,674;-1,158109744
2,6745;-0,904130708
2,675;0,165763744
2,6755;2,128518845
2,676;2,907037296
2,6765;1,632751303
2,677;0,870961448
2,6775;-1,202377619
2,678;-1,16333506
2,6785;-0,554911873
2,679;0,523377473
2,6795;1,891576357
2,68;2,889883133
2,6805;1,479289763
2,681;0,509456125
2,6815;-0,793415615
2,682;-1,26643256
2,6825;-1,184217331
2,683;0,021871876
2,6835;1,553202452
2,684;2,769507447
2,6845;2,383978743
2,685;0,386794416
2,6855;-0,420785773
2,686;-1,673606532
2,6865;-1,277052526
2,687;0,38475363
2,6875;1,976849395
2,688;2,633835427
2,6885;1,955819947
2,689;0,314993424
2,6895;-1,254886839
2,69;-1,847383766
2,6905;-1,277262789
2,691;0,709803116
2,6915;1,879078028
2,692;2,113271183
2,6925;2,115092415
2,693;0,179986137
2,6935;-0,610545482
2,694;-1,486043895
2,6945;-0,865775201
2,695;0,207844759
2,6955;2,198802437
2,696;2,526489633
2,6965;1,985236926
2,697;0,422040759
2,6975;-0,693057252
2,698;-1,926861689
2,6985;-0,819351644
2,699;0,861977364
2,6995;1,863014623
2,7;2,65257739
2,7005;1,717686681
2,701;0,607439951
2,7015;-1,135311252
2,702;-1,20043766
2,7025;-0,618044444
2,703;0,954086903
2,7035;1,858551728
2,704;2,456882813
2,7045;2,014030701
2,705;0,842621831
2,7055;-1,383013109
2,706;-1,812729858
2,7065;-0,470619163
2,707;0,947922139
2,7075;1,867197954
2,708;2,810832551
2,7085;2,343092763
2,709;0,672717281
2,7095;-1,041881283
2,71;-1,594304309
2,7105;-0,975389641
2,711;0,678649201
2,7115;1,879283891
2,712;2,953264168
2,7125;1,768911545
2,713;0,339020862
2,7135;-0,518353516
2,714;-1,454565742
2,7145;-0,664929845
2,715;0,124877199
2,7155;1,86744838
2,716;2,074749438
2,7165;2,077554176
2,717;0,703651642
2,7175;-0,495262994
2,718;-1,339928092
2,7185;-0,724108643
2,719;0,85372361
2,7195;1,882115285
2,72;2,458478682
2,7205;2,22031775
2,721;0,824767236
2,7215;-1,223777459
2,722;-1,974326792
2,7225;-1,357398602
2,723;0,14293558
2,7235;1,5856323
2,724;2,625844781
2,7245;1,44372877
2,725;0,472332265
2,7255;-0,735770792
2,726;-1,885211031
2,7265;-1,178149638
2,727;0,289080602
2,7275;1,586969857
2,728;2,323706123
2,7285;2,215323661
2,729;0,299633699
2,7295;-0,638587839
2,73;-1,447229169
2,7305;-0,859521841
2,731;0,730647287
2,7315;2,187838385
2,732;2,900847105
2,7325;1,552380719
2,733;0,794076816
2,7335;-1,224800188
2,734;-1,971025617
2,7345;-1,28682637
2,735;0,133735686
2,7355;1,542524522
2,736;2,935259793
2,7365;1,687443618
2,737;0,942679256
2,7375;-0,776063061
2,738;-1,127469179
2,7385;-1,047140324
2,739;0,236201905
2,7395;1,6015318
2,74;2,545649265
2,7405;1,669330017
2,741;0,305823608
2,7415;-1,398664944
2,742;-1,412511906
2,7425;-0,451655251
2,743;0,849847674
2,7435;1,422153859
2,744;2,634025539
2,7445;1,773504698
2,745;0,114059615
2,7455;-0,873395636
2,746;-1,583578617
2,7465;-0,897115065
2,747;0,886122876
2,7475;1,563609471
2,748;2,434676523
2,7485;1,473252371
2,749;0,381030057
2,7495;-0,691844094
2,75;-1,904880771
2,7505;-0,747023165
2,751;0,296400554
2,7515;2,012776326
2,752;2,15185199
2,7525;1,850590669
2,753;0,012682301
2,7535;-1,185190616
2,754;-1,736320346
2,7545;-0,90282833
2,755;0,215084888
2,7555;1,760323353
2,756;2,747817091
2,7565;1,827833016
2,757;0,055752562
2,7575;-1,024185421
2,758;-1,525516059
2,7585;-0,588892846
2,759;0,303643571
2,7595;2,236003702
2,76;2,565679763
2,7605;1,468595179
2,761;0,260014181
2,7615;-0,825110011
2,762;-1,520266385
2,7625;-1,215562945
2,763;0,239012662
2,7635;2,194407042
2,764;2,617309919
2,7645;1,558342362
2,765;0,71613202
2,7655;-1,012707134
2,766;-1,537614632
2,7665;-0,706931556
2,767;0,401210546
2,7675;1,428598963
2,768;2,074640442
2,7685;2,005281737
2,769;0,44600152
2,7695;-0,48759296
2,77;-1,905106644
2,7705;-1,038794779
2,771;0,545998864
2,7715;1,525891936
2,772;2,904463234
2,7725;2,047490561
2,773;0,905411643
2,7735;-0,783660623
2,774;-1,985771723
2,7745;-1,097735776
2,775;0,111870738
2,7755;2,043676693
2,776;2,060709448
2,7765;2,088208484
2,777;0,477439087
2,7775;-1,10866776
2,778;-1,483667018
2,7785;-0,707185313
2,779;0,813610983
2,7795;1,730021902
2,78;2,311302181
2,7805;1,759190433
2,781;0,666304893
2,7815;-0,553141933
2,782;-1,238220746
2,7825;-0,538375986
2,783;0,871235497
2,7835;1,587003965
2,784;2,850223982
2,7845;2,373801939
2,785;0,770206989
2,7855;-0,539198212
2,786;-1,932586524
2,7865;-0,767421346
2,787;0,32409659
2,7875;2,054560475
2,788;2,879751031
2,7885;1,787851238
2,789;0,766737558
2,7895;-1,246126904
2,79;-1,480275316
2,7905;-0,786757953
2,791;0,713913686
2,7915;1,720609668
2,792;2,263687109
2,7925;2,33021707
2,793;0,615034264
2,7935;-1,321038502
2,794;-1,372302798
2,7945;-1,222185539
2,795;0,77696469
2,7955;2,278714068
2,796;2,333581612
2,7965;1,549627562
2,797;0,765467158
2,7975;-1,095599829
2,798;-1,747620489
2,7985;-1,214138951
2,799;0,069009852
2,7995;1,966124297
2,8;2,403811623
2,8005;2,164329363
2,801;0,487183502
2,8015;-1,02942744
2,802;-1,93859149
2,8025;-1,200522072
2,803;0,543873364
2,8035;1,824858175
2,804;2,900963206
2,8045;1,470503099
2,805;0,443509247
2,8055;-0,876401035
2,806;-1,8659394
2,8065;-0,873266338
2,807;0,857368192
2,8075;1,612230926
2,808;2,155609101
2,8085;1,47559133
2,809;0,661073989
2,8095;-1,39561092
2,81;-1,708897063
2,8105;-0,440389736
2,811;0,764640454
2,8115;1,657897493
2,812;2,682116061
2,8125;1,552068073
2,813;0,629811667
2,8135;-0,55719887
2,814;-1,100201667
2,8145;-1,06584516
2,815;0,486310193
2,8155;2,093731055
2,816;2,704121891
2,8165;1,875097619
2,817;0,364272297
2,8175;-1,133948338
2,818;-1,923795566
2,8185;-0,969588591
2,819;0,165706297
2,8195;1,812962536
2,82;2,920584671
2,8205;1,925547948
2,821;0,91414233
2,8215;-1,322279624
2,822;-1,006962826
2,8225;-1,317779939
2,823;0,313147493
2,8235;2,199588673
2,824;2,602400258
2,8245;1,880121916
2,825;0,298131346
2,8255;-1,281040778
2,826;-1,704991045
2,8265;-1,247586479
2,827;0,317103941
2,8275;1,524053243
2,828;2,832087961
2,8285;2,385806317
2,829;0,218271272
2,8295;-0,708135934
2,83;-1,960986308
2,8305;-0,797918439
2,831;0,669364171
2,8315;1,451415095
2,832;2,003334562
2,8325;1,556677917
2,833;0,862405459
2,8335;-1,138176146
2,834;-1,468308463
2,8345;-0,89199226
2,835;0,567617715
2,8355;1,747246116
2,836;2,413416552
2,8365;1,828561715
2,837;0,983921784
2,8375;-1,356474265
2,838;-1,603457114
2,8385;-0,62289298
2,839;0,594185463
2,8395;1,723776655
2,84;2,901802906
2,8405;1,507340552
2,841;0,319027136
2,8415;-0,527251948
2,842;-1,342568327
2,8425;-0,729696672
2,843;0,473948625
2,8435;1,555457721
2,844;2,950924882
2,8445;2,296839686
2,845;0,437438546
2,8455;-0,579256761
2,846;-1,674856599
2,8465;-1,046574263
2,847;0,794839466
2,8475;1,513522279
2,848;2,951781558
2,8485;1,415687485
2,849;0,295395849
2,8495;-1,36575901
2,85;-1,557259616
2,8505;-0,624367194
2,851;0,913520616
2,8515;1,947467922
2,852;2,804076444
2,8525;1,976873919
2,853;0,750876452
2,8535;-1,404983208
2,854;-1,523215148
2,8545;-1,163884036
2,855;0,307918258
2,8555;2,381162667
2,856;2,208804361
2,8565;1,934689815
2,857;0,225546129
2,8575;-0,847015689
2,858;-1,001836474
2,8585;-1,282348226
2,859;0,954676585
2,8595;1,538091074
2,86;2,186238206
2,8605;2,060716273
2,861;0,128169077
2,8615;-1,33289306
2,862;-1,340772946
2,8625;-1,386814711
2,863;0,985179801
2,8635;1,953544509
2,864;2,373834917
2,8645;2,120948449
2,865;0,947411374
2,8655;-1,031936214
2,866;-1,307091445
2,8665;-0,81214225
2,867;0,775257712
2,8675;2,006047768
2,868;2,376179808
2,8685;2,264862762
2,869;0,225735191
2,8695;-0,617255278
2,87;-1,003118994
2,8705;-1,132902742
2,871;0,710380975
2,8715;2,07885563
2,872;2,414835533
2,8725;1,912483465
2,873;0,949123026
2,8735;-0,461031886
2,874;-1,267076688
2,8745;-1,029533558
2,875;0,040082729
2,8755;1,997147148
2,876;2,564712642
2,8765;1,76939618
2,877;0,880200821
2,8775;-0,789683429
2,878;-1,375984454
2,8785;-1,118472151
2,879;0,074679927
2,8795;1,707919557
2,88;2,234739809
2,8805;1,760110943
2,881;0,848490359
2,8815;-1,253849181
2,882;-1,842135624
2,8825;-0,905554293
2,883;0,603301
2,8835;1,575610531
2,884;2,635454325
2,8845;2,258154138
2,885;0,782269212
2,8855;-1,149647208
2,886;-1,685301038
2,8865;-1,231017991
2,887;0,447473273
2,8875;1,740892179
2,888;2,27981629
2,8885;2,345977471
2,889;0,399692413
2,8895;-1,034790406
2,89;-1,407153551
2,8905;-1,345706876
2,891;0,205237662
2,8915;2,13783184
2,892;2,575147613
2,8925;1,614446066
2,893;0,843480345
2,8935;-0,990483561
2,894;-1,455249037
2,8945;-0,886246179
2,895;0,185107821
2,8955;1,495903276
2,896;2,464093623
2,8965;1,444768338
2,897;0,434984158
2,8975;-0,856348601
2,898;-1,361217871
2,8985;-1,379996149
2,899;0,709900447
2,8995;1,583537511
2,9;2,593382473
2,9005;2,022278482
2,901;0,772359587
2,9015;-1,357939947
2,902;-1,145274853
2,9025;-1,029929237
2,903;0,399618961
2,9035;1,739631048
2,904;2,55539011
2,9045;1,709633666
2,905;0,366120002
2,9055;-1,065165234
2,906;-1,369775944
2,9065;-0,749771482
2,907;0,992096337
2,9075;2,358574825
2,908;2,350347862
2,9085;1,607211507
2,909;0,919576138
2,9095;-1,125521512
2,91;-1,449140572
2,9105;-0,494889409
2,911;0,090048522
2,9115;1,671909865
2,912;2,427047958
2,9125;1,991936852
2,913;0,899521395
2,9135;-1,195987945
2,914;-1,032968116
2,9145;-0,980232184
2,915;0,784822423
2,9155;1,939447407
2,916;2,331276853
2,9165;1,845807209
2,917;0,717901601
2,9175;-0,498001484
2,918;-1,109972013
2,9185;-1,279507504
2,919;0,119912755
2,9195;2,307665983
2,92;2,653085542
2,9205;1,454491639
2,921;0,504715964
2,9215;-0,519760097
2,922;-1,614271536
2,9225;-1,122161685
2,923;0,23403657
2,9235;1,61516192
2,924;2,380306063
2,9245;2,009003705
2,925;0,268385975
2,9255;-0,79177092
2,926;-1,19543269
2,9265;-1,310242304
2,927;0,729240307
2,9275;2,062803827
2,928;2,474654623
2,9285;2,347125672
2,929;0,096443679
2,9295;-0,815106644
2,93;-1,766435291
2,9305;-1,381885224
2,931;0,579859264
2,9315;2,256411715
2,932;2,556896988
2,9325;2,254096552
2,933;0,204952274
2,9335;-0,792958676
2,934;-1,825979113
2,9345;-1,124673744
2,935;0,018502935
2,9355;2,115709953
2,936;2,952091372
2,9365;2,163222897
2,937;0,756727389
2,9375;-0,872124487
2,938;-1,717937127
2,9385;-1,169338715
2,939;0,286318218
2,9395;2,377347973
2,94;2,230695346
2,9405;1,951534976
2,941;0,205008252
2,9415;-0,980172268
2,942;-1,857788028
2,9425;-1,038629787
2,943;0,793560627
2,9435;2,227029213
2,944;2,903790906
2,9445;1,954589297
2,945;0,817863312
2,9455;-0,705796917
2,946;-1,956791148
2,9465;-1,268267582
2,947;0,233335663
2,9475;1,660914644
2,948;2,170282743
2,9485;1,649270397
2,949;0,275461076
2,9495;-0,462606936
2,95;-1,653329017
2,9505;-1,116891625
2,951;0,404426208
2,9515;1,716450988
2,952;2,757311084
2,9525;1,773957456
2,953;0,124899572
2,9535;-0,797031003
2,954;-1,644480546
2,9545;-1,051275376
2,955;0,068488286
2,9555;2,281375434
2,956;2,457896198
2,9565;1,491828948
2,957;0,904921196
2,9575;-1,132517682
2,958;-1,386122157
2,9585;-0,75235562
2,959;0,200024596
2,9595;2,37419979
2,96;2,665105984
2,9605;1,955513402
2,961;0,868968872
2,9615;-0,857166095
2,962;-1,978601883
2,9625;-0,93153301
2,963;0,807985579
2,9635;2,150222929
2,964;2,572304395
2,9645;1,423198416
2,965;0,718280464
2,9655;-0,964786971
2,966;-1,340383231
2,9665;-0,661005216
2,967;0,804739014
2,9675;1,443369145
2,968;2,779817267
2,9685;1,981564061
2,969;0,076116627
2,9695;-1,162591738
2,97;-1,866545471
2,9705;-0,849739641
2,971;0,540981283
2,9715;1,48313501
2,972;2,988430867
2,9725;1,665309003
2,973;0,315472992
2,9735;-1,113556614
2,974;-1,957960962
2,9745;-0,886312262
2,975;0,256022334
2,9755;1,822923555
2,976;2,947512643
2,9765;2,333494532
2,977;0,121243677
2,9775;-0,822268728
2,978;-1,640347827
2,9785;-0,69490663
2,979;0,523551092
2,9795;1,675056914
2,98;2,493079306
2,9805;2,270049463
2,981;0,724406284
2,9815;-1,215103261
2,982;-1,842714126
2,9825;-1,043738043
2,983;0,862272005
2,9835;2,09897619
2,984;2,634197879
2,9845;1,555536854
2,985;0,079302245
2,9855;-0,538068215
2,986;-1,579571299
2,9865;-0,926549955
2,987;0,460325494
2,9875;1,929890812
2,988;2,27199439
2,9885;1,6457934
2,989;0,899534077
2,9895;-0,505516236
2,99;-1,396357148
2,9905;-1,048977079
2,991;0,598590501
2,9915;2,082700709
2,992;2,894564091
2,9925;1,501549086
2,993;0,539010349
2,9935;-0,985763626
2,994;-1,382846506
2,9945;-0,855337685
2,995;0,225850688
2,9955;1,518733092
2,996;2,009977656
2,9965;1,473366866
2,997;0,322652371
2,9975;-0,634737056
2,998;-1,664521414
2,9985;-0,79464495
2,999;0,992885717
2,9995;2,062219257
3;2,53977582
3,0005;1,646468315
3,001;0,739832227
3,0015;-0,525221217
3,002;-1,140192374
3,0025;-0,817152774
3,003;0,654752143
3,0035;2,329227556
3,004;2,433183081
3,0045;1,703974318
3,005;0,631882301
3,0055;-1,118791723
3,006;-1,37797121
3,0065;-1,366679368
3,007;0,994609895
3,0075;1,620977712
3,008;2,607363956
3,0085;1,761843888
3,009;0,717737068
3,0095;-1,386220267
3,01;-1,933158239
3,0105;-0,487149422
3,011;0,087771761
3,0115;1,746612124
3,012;2,526180895
3,0125;1,660855686
3,013;0,542899457
3,0135;-0,633345712
3,014;-1,478117619
3,0145;-0,482263628
3,015;0,14711198
3,0155;1,830979264
3,016;2,280292867
3,0165;2,01231388
3,017;0,036474857
3,0175;-1,350527059
3,018;-1,677117495
3,0185;-1,315835032
3,019;0,170044626
3,0195;1,785377361
3,02;2,039761623
3,0205;2,123454516
3,021;0,64134136
3,0215;-1,240152702
3,022;-1,937848057
3,0225;-1,007554142
3,023;0,463062926
3,0235;1,616887862
3,024;2,86954989
3,0245;2,012153931
3,025;0,023013537
3,0255;-0,514787125
3,026;-1,547053884
3,0265;-1,356187386
3,027;0,106269377
3,0275;2,412638854
3,028;2,866327404
3,0285;2,029419359
3,029;0,026944484
3,0295;-1,091690927
3,03;-1,536223766
3,0305;-1,315196329
3,031;0,570988144
3,0315;1,740088657
3,032;2,450492337
3,0325;1,992057357
3,033;0,074844308
3,0335;-1,356870893
3,034;-1,699043565
3,0345;-0,892492314
3,035;0,561880235
3,0355;1,655768332
3,036;2,912720163
3,0365;2,239947832
3,037;0,444545884
3,0375;-0,432150999
3,038;-1,421732439
3,0385;-1,179790066
3,039;0,810590442
3,0395;1,865487727
3,04;2,249969169
3,0405;2,369651094
3,041;0,142650347
3,0415;-0,901650178
3,042;-1,028074862
3,0425;-0,765892941
3,043;0,614671003
3,0435;1,883863934
3,044;2,577780698
3,0445;2,32552679
3,045;0,376220283
3,0455;-1,18544879
3,046;-1,576475129
3,0465;-1,140617341
3,047;0,444565844
3,0475;2,041728609
3,048;2,534641254
3,0485;1,799655722
3,049;0,873450099
3,0495;-1,113864827
3,05;-1,599970284
3,0505;-0,896490048
3,051;0,061824714
3,0515;1,645580783
3,052;2,118485992
3,0525;1,512993598
3,053;0,890275456
3,0535;-1,380824485
3,054;-1,160965008
3,0545;-0,906946838
3,055;0,113716441
3,0555;1,904659219
3,056;2,59944172
3,0565;1,504429695
3,057;0,978224034
3,0575;-0,76119479
3,058;-1,538867873
3,0585;-0,550455452
3,059;0,262829072
3,0595;2,238176505
3,06;2,328975305
3,0605;2,355514094
3,061;0,244108071
3,0615;-0,457103397
3,062;-1,489175035
3,0625;-0,849633703
3,063;0,993716132
3,0635;2,185197502
3,064;2,313801921
3,0645;1,472086187
3,065;0,044073792
3,0655;-0,601269593
3,066;-1,587926722
3,0665;-1,030050394
3,067;0,523126532
3,0675;2,306362529
3,068;2,405920641
3,0685;2,018602459
3,069;0,094803556
3,0695;-1,078232285
3,07;-1,855158162
3,0705;-1,169333033
3,071;0,378971658
3,0715;1,684533174
3,072;2,2155993
3,0725;2,047944673
3,073;0,79971557
3,0735;-1,205699536
3,074;-1,103743808
3,0745;-0,668504092
3,075;0,536385807
3,0755;2,384178756
3,076;2,56488317
3,0765;1,631903461
3,077;0,857763287
3,0775;-0,552214245
3,078;-1,686697805
3,0785;-1,087229351
3,079;0,840013404
3,0795;1,906746349
3,08;2,051902484
3,0805;2,192231931
3,081;0,426672386
3,0815;-1,134251681
3,082;-1,666491988
3,0825;-1,04727361
3,083;0,79479241
3,0835;1,452904348
